accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn,source_csv,source_name,model_group,row_index,metric,mean,std,model_name,n_train,n_test,overlap_removed,optuna_best_cv_auroc,representation,fold,auc,acc,se,split,auprc
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_f1.csv,confirmed_models,1,accuracy,0.8006535947712419,0.0231080647446584,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_f1.csv,confirmed_models,2,f1,0.7768235793044953,0.040633150488031,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_f1.csv,confirmed_models,3,kappa,0.6018694333128354,0.0458407846851398,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_kappa.csv,confirmed_models,0,auroc,0.8826469583048531,0.0005437423983833,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_kappa.csv,confirmed_models,1,accuracy,0.8006535947712419,0.0231080647446584,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_kappa.csv,confirmed_models,2,f1,0.7768235793044953,0.040633150488031,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_isotonic__thr_kappa.csv,confirmed_models,3,kappa,0.6018694333128354,0.0458407846851398,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_f1.csv,confirmed_models,0,auroc,0.8958048530416951,0.0013895639069797,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_f1.csv,confirmed_models,1,accuracy,0.7973856209150327,0.02772967769359,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_f1.csv,confirmed_models,2,f1,0.7847063310450038,0.0439582018815435,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_f1.csv,confirmed_models,3,kappa,0.5950885867578191,0.0550768894940735,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_kappa.csv,confirmed_models,0,auroc,0.8958048530416951,0.0013895639069797,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_kappa.csv,confirmed_models,1,accuracy,0.7973856209150327,0.02772967769359,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_kappa.csv,confirmed_models,2,f1,0.7847063310450038,0.0439582018815435,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_none__thr_kappa.csv,confirmed_models,3,kappa,0.5950885867578191,0.0550768894940735,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_f1.csv,confirmed_models,0,auroc,0.8958048530416951,0.0013895639069797,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_f1.csv,confirmed_models,1,accuracy,0.8006535947712419,0.0323512906425217,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_f1.csv,confirmed_models,2,f1,0.7837303548482752,0.0529788415675993,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_f1.csv,confirmed_models,3,kappa,0.6017144865781603,0.064233165128691,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_kappa.csv,confirmed_models,0,auroc,0.8958048530416951,0.0013895639069797,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_kappa.csv,confirmed_models,1,accuracy,0.8006535947712419,0.0323512906425217,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_kappa.csv,confirmed_models,2,f1,0.7837303548482752,0.0529788415675993,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_hybrid_logreg/internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_hybrid_logreg__internal_summary__blend_inverse_hybrid_logreg__cal_sigmoid__thr_kappa.csv,confirmed_models,3,kappa,0.6017144865781603,0.064233165128691,,,,,,,,,,,,
0.7814569536423841,0.7727272727272727,0.7933333333333333,0.7828947368421053,0.5629714085248202,0.8527412280701755,0.7697368421052632,0.7933333333333333,0.5631689856833579,119.0,35.0,117.0,31.0,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/external_metrics__blend_inverse_stacking__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__external_metrics__blend_inverse_stacking__cal_isotonic__thr_f1.csv,confirmed_models,0,,,,,,,,,,,,,,,
0.7417218543046358,0.8529411764705882,0.58,0.6904761904761905,0.4823312236286919,0.8527412280701755,0.9013157894736842,0.58,0.508841411486274,87.0,15.0,137.0,63.0,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/external_metrics__blend_inverse_stacking__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__external_metrics__blend_inverse_stacking__cal_isotonic__thr_kappa.csv,confirmed_models,0,,,,,,,,,,,,,,,
0.7781456953642384,0.7712418300653595,0.7866666666666666,0.7788778877887789,0.5563303074156909,0.853421052631579,0.7697368421052632,0.7866666666666666,0.5564401178787084,118.0,35.0,117.0,32.0,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/external_metrics__blend_inverse_stacking__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__external_metrics__blend_inverse_stacking__cal_none__thr_f1.csv,confirmed_models,0,,,,,,,,,,,,,,,
0.7880794701986755,0.7945205479452054,0.7733333333333333,0.7837837837837838,0.576065976487103,0.853421052631579,0.8026315789473685,0.7733333333333333,0.5762682912389424,116.0,30.0,122.0,34.0,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/external_metrics__blend_inverse_stacking__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__external_metrics__blend_inverse_stacking__cal_none__thr_kappa.csv,confirmed_models,0,,,,,,,,,,,,,,,
0.7781456953642384,0.7712418300653595,0.7866666666666666,0.7788778877887789,0.5563303074156909,0.853421052631579,0.7697368421052632,0.7866666666666666,0.5564401178787084,118.0,35.0,117.0,32.0,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/external_metrics__blend_inverse_stacking__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__external_metrics__blend_inverse_stacking__cal_sigmoid__thr_f1.csv,confirmed_models,0,,,,,,,,,,,,,,,
0.7781456953642384,0.7712418300653595,0.7866666666666666,0.7788778877887789,0.5563303074156909,0.853421052631579,0.7697368421052632,0.7866666666666666,0.5564401178787084,118.0,35.0,117.0,32.0,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/external_metrics__blend_inverse_stacking__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__external_metrics__blend_inverse_stacking__cal_sigmoid__thr_kappa.csv,confirmed_models,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_isotonic__thr_f1.csv,confirmed_models,0,auroc,0.9043062200956936,0.001329148084937,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_isotonic__thr_f1.csv,confirmed_models,1,accuracy,0.8071895424836601,0.0046216129489316,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_isotonic__thr_f1.csv,confirmed_models,2,f1,0.8034766454352442,0.0167018321458606,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_isotonic__thr_f1.csv,confirmed_models,3,kappa,0.6144814077740955,0.0089381593833584,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_isotonic__thr_kappa.csv,confirmed_models,0,auroc,0.9043062200956936,0.001329148084937,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_isotonic__thr_kappa.csv,confirmed_models,1,accuracy,0.8137254901960784,0.0415945165403851,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_isotonic__thr_kappa.csv,confirmed_models,2,f1,0.7797647058823529,0.061892640612093,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_isotonic__thr_kappa.csv,confirmed_models,3,kappa,0.6282090757539872,0.0827792950733727,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_none__thr_f1.csv,confirmed_models,0,auroc,0.9075102529049898,0.0022353854155759,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_none__thr_f1.csv,confirmed_models,1,accuracy,0.8104575163398693,0.0092432258978633,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_none__thr_f1.csv,confirmed_models,2,f1,0.8060897435897436,0.0203973109957657,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_none__thr_f1.csv,confirmed_models,3,kappa,0.6210349541063086,0.0182062734880145,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_none__thr_kappa.csv,confirmed_models,0,auroc,0.9075102529049898,0.0022353854155759,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_none__thr_kappa.csv,confirmed_models,1,accuracy,0.8137254901960784,0.0046216129489316,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_none__thr_kappa.csv,confirmed_models,2,f1,0.8050578574094811,0.015176797281906,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_none__thr_kappa.csv,confirmed_models,3,kappa,0.6276766395884981,0.0089904232095964,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_sigmoid__thr_f1.csv,confirmed_models,0,auroc,0.9075102529049898,0.0022353854155759,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_sigmoid__thr_f1.csv,confirmed_models,1,accuracy,0.8104575163398693,0.0092432258978633,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_sigmoid__thr_f1.csv,confirmed_models,2,f1,0.8060897435897436,0.0203973109957657,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_sigmoid__thr_f1.csv,confirmed_models,3,kappa,0.6210349541063086,0.0182062734880145,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_sigmoid__thr_kappa.csv,confirmed_models,0,auroc,0.9075102529049898,0.0022353854155759,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_sigmoid__thr_kappa.csv,confirmed_models,1,accuracy,0.8104575163398693,0.0092432258978633,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_sigmoid__thr_kappa.csv,confirmed_models,2,f1,0.8060897435897436,0.0203973109957657,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/blend_inverse_stacking/internal_summary__blend_inverse_stacking__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__blend_inverse_stacking__internal_summary__blend_inverse_stacking__cal_sigmoid__thr_kappa.csv,confirmed_models,3,kappa,0.6210349541063086,0.0182062734880145,,,,,,,,,,,,
0.6986754966887417,0.6832298136645962,0.7333333333333333,0.707395498392283,0.3976151856560431,0.7445394736842107,0.6644736842105263,0.7333333333333333,0.3986735003089476,110.0,51.0,101.0,40.0,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/external_metrics__concat_r2_desc_logreg__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__external_metrics__concat_r2_desc_logreg__cal_isotonic__thr_f1.csv,confirmed_models,0,,,,,,,,,,,,,,,
0.6887417218543046,0.7545454545454545,0.5533333333333333,0.6384615384615384,0.3763620386643234,0.7445394736842107,0.8223684210526315,0.5533333333333333,0.3903585441561987,83.0,27.0,125.0,67.0,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/external_metrics__concat_r2_desc_logreg__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__external_metrics__concat_r2_desc_logreg__cal_isotonic__thr_kappa.csv,confirmed_models,0,,,,,,,,,,,,,,,
0.695364238410596,0.68125,0.7266666666666667,0.7032258064516129,0.3909688733011837,0.7545175438596492,0.6644736842105263,0.7266666666666667,0.3918283731343115,109.0,51.0,101.0,41.0,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/external_metrics__concat_r2_desc_logreg__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__external_metrics__concat_r2_desc_logreg__cal_none__thr_f1.csv,confirmed_models,0,,,,,,,,,,,,,,,
0.695364238410596,0.68125,0.7266666666666667,0.7032258064516129,0.3909688733011837,0.7545175438596492,0.6644736842105263,0.7266666666666667,0.3918283731343115,109.0,51.0,101.0,41.0,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/external_metrics__concat_r2_desc_logreg__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__external_metrics__concat_r2_desc_logreg__cal_none__thr_kappa.csv,confirmed_models,0,,,,,,,,,,,,,,,
0.695364238410596,0.68125,0.7266666666666667,0.7032258064516129,0.3909688733011837,0.7545175438596492,0.6644736842105263,0.7266666666666667,0.3918283731343115,109.0,51.0,101.0,41.0,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/external_metrics__concat_r2_desc_logreg__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__external_metrics__concat_r2_desc_logreg__cal_sigmoid__thr_f1.csv,confirmed_models,0,,,,,,,,,,,,,,,
0.7086092715231788,0.7183098591549296,0.68,0.6986301369863014,0.416988416988417,0.7545175438596492,0.7368421052631579,0.68,0.417575337325465,102.0,40.0,112.0,48.0,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/external_metrics__concat_r2_desc_logreg__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__external_metrics__concat_r2_desc_logreg__cal_sigmoid__thr_kappa.csv,confirmed_models,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_f1.csv,confirmed_models,0,auroc,0.8674812030075187,0.0065249087806003,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_f1.csv,confirmed_models,1,accuracy,0.8006535947712419,0.013864838846795,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_f1.csv,confirmed_models,2,f1,0.799931833674165,0.0313305663102424,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_f1.csv,confirmed_models,3,kappa,0.6013228416785023,0.0272720554866685,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_kappa.csv,confirmed_models,0,auroc,0.8674812030075187,0.0065249087806003,,,,,,,,,,,,
,,,,,,,,,,,,,confirmed_models/results_full_coverage_improvements/experiments/concat_r2_desc_logreg/internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_improvements__experiments__concat_r2_desc_logreg__internal_summary__concat_r2_desc_logreg__cal_isotonic__thr_kappa.csv,confirmed_models,1,accuracy,0.7843137254901961,0.0,,,,,,,,,,,,
