,scaffold,frequency
782,C=C1NC(=O)C(NC(=O)CCc2nc(-c3ccncc3)no2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
783,C=C1NC(=O)CCCNC(=O)CNC(=O)CNC(=O)[CH]NC[CH]NC(=O)[CH]NC1=O,3
784,O=C1CNC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2ccccc2)CSSCCN1,1
785,C=C1NC(=O)C(NC(=O)CCc2nc(-c3ccccc3)n[nH]2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
786,C=C1NC(=O)C(NC(=O)CCc2nc(-c3ccccc3)no2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
787,O=C1[CH]CCNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]N1,15
788,C=C1NC(=O)C(NC(=O)c2ccc(Oc3ccccc3)cc2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
789,C=C1NC(=O)C(NC(=O)c2ccc(-c3nn[nH]n3)cc2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
790,C=C1NC(=O)C(NC(=O)COc2ccccc2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
791,C=C1NC(=O)C(NC(=O)c2cn3c4c(cccc4c2=O)OC[CH]3)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
792,C=C1NC(=O)C(NC(=O)c2cccc(-c3ccccc3)c2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC[CH]NC(=O)[CH]NC1=O,1
793,C=C1NC(=O)C(NC(=O)c2ccc(NS(=O)(=O)Cc3ccccc3)cc2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
794,C=C1NC(=O)C(NC(=O)C2CCC(CNC(=O)OCc3ccccc3)CC2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
795,C=C1NC(=O)C(NC(=O)CCCCCCCCC(=O)OCc2ccccc2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
796,C=C1NC(=O)C(NC(=O)c2cn(-c3ccccc3)nc2-c2ccccc2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
797,C=C1NC(=O)C(NC(=O)C2CCCN(C(=O)c3ccccc3)C2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
798,C=C1NC(=O)C(NC(=O)C2CC3(CCNCC3)c3ccccc32)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
799,C=C1NC(=O)C(NC(=O)Cc2ccc(NC(=O)Nc3ccccc3)cc2)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
800,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCC(OC5CCCCO5)CC4OC4CCCCO4)CCC3C2C1,1
801,C=C1NC(=O)C(NC(=O)Cc2cn(C(=O)c3ccccc3)c3ccccc23)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
802,C=C1NC(=O)C(NC(=O)c2cn3c4c(c(N5CCNCC5)ccc4c2=O)OC[CH]3)CCNC(=O)CNC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC1=O,1
803,O=C1CCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,1
804,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,1
805,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)c2ccc3ccccc3c2)CCNC(=O)[CH]NC(=O)[CH]N1,1
806,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)Nc2ccccc2)CCNC(=O)[CH]NC(=O)[CH]N1,2
807,O=C1[CH]CCNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)CNC(=O)[CH]N1,1
808,O=C1CCCCNC(=O)C2CCCN2C(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,1
809,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)c2ccc(-c3ccccc3)cc2)CCNC(=O)[CH]NC(=O)[CH]N1,2
810,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)c2cccc(-c3ccccc3)c2)CCNC(=O)[CH]NC(=O)[CH]N1,7
811,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)c2ccnc(-c3ccccc3)c2)CCNC(=O)[CH]NC(=O)[CH]N1,6
812,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)c2cncc(-c3ccccc3)c2)CCNC(=O)[CH]NC(=O)[CH]N1,1
813,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)c2cnnc(-c3ccccc3)c2)CCNC(=O)[CH]NC(=O)[CH]N1,1
814,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)Nc2cccc(-c3ccccc3)c2)CCNC(=O)[CH]NC(=O)[CH]N1,1
815,O=C1[CH]CCNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)CNC(=O)[C](Cc2ccccc2)NC(=O)[CH]N1,1
816,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)c2ccc(Oc3ccccc3)nc2)CCNC(=O)[CH]NC(=O)[CH]N1,1
817,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)c2ccc(=O)n(-c3ccccc3)c2)CCNC(=O)[CH]NC(=O)[CH]N1,1
818,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[C](Cc2ccccc2)NC(=O)[CH]CCNC(=O)[CH]NC(=O)[CH]N1,1
819,O=C1[CH]CCNC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]N1,1
820,O=C1[CH]CCNC(=O)[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]N1,1
821,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)c2cccc(-c3ccccn3)c2)CCNC(=O)[CH]NC(=O)[CH]N1,1
822,O=C1[CH]NC(=O)[CH]NC(=O)[C](Cc2ccccc2)NC(=O)[CH]NC(=O)[C](NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NS(=O)(=O)c2cccc(-c3ccccc3)c2)CCNC(=O)[CH]NC(=O)[CH]N1,1
823,O=C1[CH]CCNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[C](Cc2ccc(-c3ccccc3)cc2)NC(=O)[CH]N1,1
824,O=C1N[CH]C(=O)N2C[CH][CH][C]2C(=O)N[CH][CH]C[C](NC(=O)c2ccc(-c3cc(-c4ccccc4)on3)cc2)C(=O)N[CH]C(=O)N2C[CH]C[C]2C(=O)N[C]1[CH][CH]c1ccccc1,1
825,O=C1N[CH]C(=O)N2C[CH][CH][C]2C(=O)N[CH][CH]CC(NC(=O)c2ccc(-c3cc(-c4ccccc4)on3)cc2)C(=O)N[CH]C(=O)N2C[CH]C[C]2C(=O)N[C]1C[CH]c1ccccc1,1
826,O=C(NC1CCCNC(=O)C2CCCN2C(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C2CCCN2C(=O)CNC1=O)c1ccc(-c2cc(-c3ccccc3)on2)cc1,1
827,O=C1[CH]CCNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[C](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C](Cc2ccccc2)NC(=O)[CH]N1,1
828,O=C1[CH][CH]c2ccc(cc2)Oc2cc3cc(c2O[C]2O[CH][CH][CH][C]2O[C]2CC[CH][CH]O2)Oc2ccc(cc2)[CH][C]2NC(=O)[C](NC(=O)[C]3NC(=O)[CH]N1)c1cccc(c1)-c1ccccc1[CH]NC2=O,3
829,O=C1CCc2ccc(cc2)Oc2cc3cc(c2OC2OCCCC2OC2CCCCO2)Oc2ccc(cc2)CC2NC(=O)C(NC(=O)C3NC(=O)CN1)c1cccc(c1)-c1ccccc1CNC2=O,2
830,O=C(CCCNC(=O)C(NC(=O)c1ccncn1)C(OC1OCCCC1OC1CCCCO1)c1cnc[nH]1)NCC(=O)NCCc1nc(-c2nccs2)cs1,1
831,O=C([CH]Cc1c[nH]c2ccccc12)N[CH]C(=O)N[CH]C(=O)NC1COC(=O)[C](CC(=O)c2ccccc2)NC(=O)[CH]NC(=O)[CH]NC(=O)CNC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)[CH]NC(=O)CNC1=O,1
832,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NCC(=O)NC1COC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC1=O,1
